,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,2030-2039,2040-2049,2050-2059,2060-2069,2070-2079,2080-2089,2090-2099,uuid
11931,0.0725307125337879,0.0931858680605708,0.0838964242749734,0.102867331605383,0.0976277151098786,0.102902539275658,0.0949587236392969,0.117788254663041,0.0986872510782658,0.0956069858249393,0.0867233505739893,0.0997054579020116,e2b8fa0a-4e3d-486e-9995-40f96ea6b8ad
11932,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,64f62ba0-4144-423c-8fd5-5e434468f9f2
11933,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,6a8e269f-3055-47f6-9ece-5a207bb9f62c
11934,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,31091070-cfda-41e8-83c6-71d0f7d05a7c
11935,0.0020687695690394,0.0019959502340701,0.0017280705169448,0.003381288937923,0.0026210881187595,0.0018665013417001,0.0024522337123309,0.0015436411670848,0.0016867489235786,0.0029499128754187,0.0029592059791369,0.0020750250008173,4f781d69-c126-4a88-9c9d-525f5b53df0d
11936,0.0158189858355248,0.0101026220888065,0.0093727664906917,0.0242354930526361,0.0240636998998185,0.0186759863967742,0.0152055087220493,0.0048505717340409,0.0116097256020339,0.0228020720590047,0.0154107849140269,0.0072707115619304,72404661-4cea-4378-9031-1c4073d4df43
11937,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,e04a936e-b56c-4a77-b805-dcbef1ecc24c
11938,0.0162249049533207,0.0087243803511406,0.0126929150563425,0.0405549969889558,0.0146925266267152,0.0317186958296531,0.0190365138235014,0.0253878473368623,0.0138081239189023,0.0220045646704734,0.019279264818021,0.0123027446015131,4ab4266c-18b9-4fc5-8fbb-0ccb4b98d9f5
11939,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,a339d407-8e04-450b-8e6a-186a8ea67422
11940,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,8ba6e5e9-51da-4f5a-8a73-eccee79487a3
11941,0.0041429639059564,0.0065391355685105,0.0038367802481285,0.0065887498233738,0.0057555268189929,0.0036435755824548,0.0018685151636043,0.0013551919282416,0.0011319409957631,0.0014358781279801,0.0019282811496487,0.0012850875652454,3c86b5d3-8956-470c-94fd-a8e62e0f169b
11942,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,072d14ce-f08b-4f01-b316-c2672be3c8f1
11943,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,02e22298-3735-4929-9cc4-ad0b6a6524ac
11944,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,8c6b53a1-62b6-46ee-b23e-e3d8583285b2
11945,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,3de58a08-ba16-49ce-97bc-bd11eb3ad152
11946,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,2b8f5df1-7432-4716-85e9-8116554340f9
11947,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,32ae5be1-766a-4e3f-9de4-ff4bef6e70f1
11948,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,7bcf6ea2-f27b-443e-87a2-bb3115df60bd
11949,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,3fefa397-28e9-4e9f-b79b-50788d0e8fed
